prolific_id,total_rt,block_type,background_stimulus,deviant_stimulus,background_type,deviant_type,violation_type,total_trial_number,trial_number,block_number,animacy,number,pose,trial_type,background_id,background_animacy,background_pose,background_number,deviant_id,deviant_animacy,deviant_pose,deviant_number,same_animacy,same_number,same_pose,same_id,val
616b567b3e605b7245a9aead,2397,background_block,animate_002_right_pair.png,,animate_pair_right,,background,4,2,5,animate,pair,right,background,002,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA,NA
5a7659fd8fe2dc00010573be,2258,deviant_block,animate_004_left.png,animate_011_left.png,animate_single_left,animate_single_left,identity,6,1,8,animate,single,left,background,004,animate,left,single,011,animate,left,single,TRUE,TRUE,TRUE,FALSE,0.8913307480038105
5ec6f596d4642d12c2d64ff9,849,deviant_block,animate_008_right.png,animate_012_right.png,animate_single_right,animate_single_right,identity,6,1,14,animate,single,right,background,008,animate,right,single,012,animate,right,single,TRUE,TRUE,TRUE,FALSE,0.8801279239652571
5f9b15774711462e44350360,592,deviant_block,animate_003_right_pair.png,animate_003_left_pair.png,animate_pair_right,animate_pair_left,pose,4,4,5,animate,pair,right,deviant,003,animate,right,pair,003,animate,left,pair,TRUE,TRUE,FALSE,TRUE,0.9045950091970474
5ec6f596d4642d12c2d64ff9,570,deviant_block,animate_008_right.png,animate_012_right.png,animate_single_right,animate_single_right,identity,6,2,14,animate,single,right,background,008,animate,right,single,012,animate,right,single,TRUE,TRUE,TRUE,FALSE,0.8801279239652571
5a7659fd8fe2dc00010573be,965,deviant_block,animate_004_left.png,animate_011_left.png,animate_single_left,animate_single_left,identity,6,2,8,animate,single,left,background,004,animate,left,single,011,animate,left,single,TRUE,TRUE,TRUE,FALSE,0.8913307480038105
5f7f6ea18b9c4a117d887a3f,3760,background_block,animate_002_left_pair.png,,animate_pair_left,,background,4,2,2,animate,pair,left,background,002,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA,NA
5ec6f596d4642d12c2d64ff9,622,deviant_block,animate_008_right.png,animate_012_right.png,animate_single_right,animate_single_right,identity,6,3,14,animate,single,right,background,008,animate,right,single,012,animate,right,single,TRUE,TRUE,TRUE,FALSE,0.8801279239652571
616b567b3e605b7245a9aead,2516,background_block,animate_002_right_pair.png,,animate_pair_right,,background,4,3,5,animate,pair,right,background,002,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA,NA
5f9b15774711462e44350360,819,background_block,animate_012_right_pair.png,,animate_pair_right,,background,6,1,6,animate,pair,right,background,012,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA,NA
5a7659fd8fe2dc00010573be,1107,deviant_block,animate_004_left.png,animate_011_left.png,animate_single_left,animate_single_left,identity,6,3,8,animate,single,left,background,004,animate,left,single,011,animate,left,single,TRUE,TRUE,TRUE,FALSE,0.8913307480038105
61520b079436973e05f72d33,4759,deviant_block,animate_005_right_pair.png,animate_005_right.png,animate_pair_right,animate_single_right,number,6,3,2,animate,pair,right,background,005,animate,right,pair,005,animate,right,single,TRUE,FALSE,TRUE,TRUE,1.0291810794794616
5f5a1dbec9012406a20ea2d7,4792,background_block,animate_011_right.png,,animate_single_right,,background,4,1,4,animate,single,right,background,011,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA,NA
598c777552127f0001319646,3499,background_block,inanimate_010_right.png,,inanimate_single_right,,animacy,4,2,2,inanimate,single,right,background,010,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA,NA
5ec6f596d4642d12c2d64ff9,617,deviant_block,animate_008_right.png,animate_012_right.png,animate_single_right,animate_single_right,identity,6,4,14,animate,single,right,background,008,animate,right,single,012,animate,right,single,TRUE,TRUE,TRUE,FALSE,0.8801279239652571
5f8ddea833ed2a158e8a6849,11797,deviant_block,inanimate_009_right_pair.png,inanimate_009_left_pair.png,inanimate_pair_right,inanimate_pair_left,pose,6,1,1,inanimate,pair,right,background,009,inanimate,right,pair,009,inanimate,left,pair,TRUE,TRUE,FALSE,TRUE,0.6398365595570562
5f9b15774711462e44350360,946,background_block,animate_012_right_pair.png,,animate_pair_right,,background,6,2,6,animate,pair,right,background,012,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA,NA
60fd290db87d1ce113c2fb2e,1984,background_block,animate_002_left_pair.png,,animate_pair_left,,background,2,1,5,animate,pair,left,background,002,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA,NA
5e860198a846e30497df5189,2400,deviant_block,inanimate_008_right_pair.png,animate_004_right_pair.png,inanimate_pair_right,animate_pair_right,animacy,4,1,7,inanimate,pair,right,background,008,inanimate,right,pair,004,animate,right,pair,FALSE,TRUE,TRUE,FALSE,4.0793977524981395
5a7659fd8fe2dc00010573be,1132,deviant_block,animate_004_left.png,animate_011_left.png,animate_single_left,animate_single_left,identity,6,4,8,animate,single,left,background,004,animate,left,single,011,animate,left,single,TRUE,TRUE,TRUE,FALSE,0.8913307480038105
5ec6f596d4642d12c2d64ff9,616,deviant_block,animate_008_right.png,animate_012_right.png,animate_single_right,animate_single_right,identity,6,5,14,animate,single,right,background,008,animate,right,single,012,animate,right,single,TRUE,TRUE,TRUE,FALSE,0.8801279239652571
5f7f6ea18b9c4a117d887a3f,3120,background_block,animate_002_left_pair.png,,animate_pair_left,,background,4,3,2,animate,pair,left,background,002,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA,NA
5f5a1dbec9012406a20ea2d7,1396,background_block,animate_011_right.png,,animate_single_right,,background,4,2,4,animate,single,right,background,011,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA,NA
5f9b15774711462e44350360,517,background_block,animate_012_right_pair.png,,animate_pair_right,,background,6,3,6,animate,pair,right,background,012,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA,NA
5ec6f596d4642d12c2d64ff9,764,deviant_block,animate_008_right.png,animate_012_right.png,animate_single_right,animate_single_right,identity,6,6,14,animate,single,right,deviant,008,animate,right,single,012,animate,right,single,TRUE,TRUE,TRUE,FALSE,0.8801279239652571
5a7659fd8fe2dc00010573be,985,deviant_block,animate_004_left.png,animate_011_left.png,animate_single_left,animate_single_left,identity,6,5,8,animate,single,left,background,004,animate,left,single,011,animate,left,single,TRUE,TRUE,TRUE,FALSE,0.8913307480038105
616b567b3e605b7245a9aead,3185,background_block,animate_002_right_pair.png,,animate_pair_right,,background,4,4,5,animate,pair,right,background,002,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA,NA
5f9b15774711462e44350360,860,background_block,animate_012_right_pair.png,,animate_pair_right,,background,6,4,6,animate,pair,right,background,012,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA,NA
61520b079436973e05f72d33,3645,deviant_block,animate_005_right_pair.png,animate_005_right.png,animate_pair_right,animate_single_right,number,6,4,2,animate,pair,right,background,005,animate,right,pair,005,animate,right,single,TRUE,FALSE,TRUE,TRUE,1.0291810794794616
5f5a1dbec9012406a20ea2d7,1836,background_block,animate_011_right.png,,animate_single_right,,background,4,3,4,animate,single,right,background,011,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA,NA
598c777552127f0001319646,3902,background_block,inanimate_010_right.png,,inanimate_single_right,,animacy,4,3,2,inanimate,single,right,background,010,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA,NA
60fd290db87d1ce113c2fb2e,3199,background_block,animate_002_left_pair.png,,animate_pair_left,,background,2,2,5,animate,pair,left,background,002,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA,NA
5f9b15774711462e44350360,1185,background_block,animate_012_right_pair.png,,animate_pair_right,,background,6,5,6,animate,pair,right,background,012,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA,NA
5e860198a846e30497df5189,3347,deviant_block,inanimate_008_right_pair.png,animate_004_right_pair.png,inanimate_pair_right,animate_pair_right,animacy,4,2,7,inanimate,pair,right,background,008,inanimate,right,pair,004,animate,right,pair,FALSE,TRUE,TRUE,FALSE,4.0793977524981395
5f7f6ea18b9c4a117d887a3f,3392,background_block,animate_002_left_pair.png,,animate_pair_left,,background,4,4,2,animate,pair,left,background,002,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA,NA
5a7659fd8fe2dc00010573be,2468,deviant_block,animate_004_left.png,animate_011_left.png,animate_single_left,animate_single_left,identity,6,6,8,animate,single,left,deviant,004,animate,left,single,011,animate,left,single,TRUE,TRUE,TRUE,FALSE,0.8913307480038105
5f9b15774711462e44350360,910,background_block,animate_012_right_pair.png,,animate_pair_right,,background,6,6,6,animate,pair,right,background,012,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA,NA
5f5a1dbec9012406a20ea2d7,1649,background_block,animate_011_right.png,,animate_single_right,,background,4,4,4,animate,single,right,background,011,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA,NA
61520b079436973e05f72d33,2169,deviant_block,animate_005_right_pair.png,animate_005_right.png,animate_pair_right,animate_single_right,number,6,5,2,animate,pair,right,background,005,animate,right,pair,005,animate,right,single,TRUE,FALSE,TRUE,TRUE,1.0291810794794616
5e860198a846e30497df5189,1418,deviant_block,inanimate_008_right_pair.png,animate_004_right_pair.png,inanimate_pair_right,animate_pair_right,animacy,4,3,7,inanimate,pair,right,background,008,inanimate,right,pair,004,animate,right,pair,FALSE,TRUE,TRUE,FALSE,4.0793977524981395
5ec6f596d4642d12c2d64ff9,868,deviant_block,inanimate_002_left.png,inanimate_001_left.png,inanimate_single_left,inanimate_single_left,identity,6,1,15,inanimate,single,left,background,002,inanimate,left,single,001,inanimate,left,single,TRUE,TRUE,TRUE,FALSE,1.0447960935255287
5f8ddea833ed2a158e8a6849,7059,deviant_block,inanimate_009_right_pair.png,inanimate_009_left_pair.png,inanimate_pair_right,inanimate_pair_left,pose,6,2,1,inanimate,pair,right,background,009,inanimate,right,pair,009,inanimate,left,pair,TRUE,TRUE,FALSE,TRUE,0.6398365595570562
5ec6f596d4642d12c2d64ff9,551,deviant_block,inanimate_002_left.png,inanimate_001_left.png,inanimate_single_left,inanimate_single_left,identity,6,2,15,inanimate,single,left,background,002,inanimate,left,single,001,inanimate,left,single,TRUE,TRUE,TRUE,FALSE,1.0447960935255287
5e860198a846e30497df5189,1480,deviant_block,inanimate_008_right_pair.png,animate_004_right_pair.png,inanimate_pair_right,animate_pair_right,animacy,4,4,7,inanimate,pair,right,deviant,008,inanimate,right,pair,004,animate,right,pair,FALSE,TRUE,TRUE,FALSE,4.0793977524981395
5f9b15774711462e44350360,984,deviant_block,inanimate_010_left.png,inanimate_011_left.png,inanimate_single_left,inanimate_single_left,identity,2,1,7,inanimate,single,left,background,010,inanimate,left,single,011,inanimate,left,single,TRUE,TRUE,TRUE,FALSE,1.1698057423540815
616b567b3e605b7245a9aead,1822,deviant_block,inanimate_001_left_pair.png,inanimate_011_left_pair.png,inanimate_pair_left,inanimate_pair_left,identity,4,1,6,inanimate,pair,left,background,001,inanimate,left,pair,011,inanimate,left,pair,TRUE,TRUE,TRUE,FALSE,2.551584352291675
598c777552127f0001319646,4795,background_block,inanimate_010_right.png,,inanimate_single_right,,animacy,4,4,2,inanimate,single,right,background,010,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA,NA
5ec6f596d4642d12c2d64ff9,693,deviant_block,inanimate_002_left.png,inanimate_001_left.png,inanimate_single_left,inanimate_single_left,identity,6,3,15,inanimate,single,left,background,002,inanimate,left,single,001,inanimate,left,single,TRUE,TRUE,TRUE,FALSE,1.0447960935255287
5f9b15774711462e44350360,716,deviant_block,inanimate_010_left.png,inanimate_011_left.png,inanimate_single_left,inanimate_single_left,identity,2,2,7,inanimate,single,left,deviant,010,inanimate,left,single,011,inanimate,left,single,TRUE,TRUE,TRUE,FALSE,1.1698057423540815
61520b079436973e05f72d33,3446,deviant_block,animate_005_right_pair.png,animate_005_right.png,animate_pair_right,animate_single_right,number,6,6,2,animate,pair,right,deviant,005,animate,right,pair,005,animate,right,single,TRUE,FALSE,TRUE,TRUE,1.0291810794794616
5a7659fd8fe2dc00010573be,1004,deviant_block,inanimate_009_left_pair.png,inanimate_009_right_pair.png,inanimate_pair_left,inanimate_pair_right,pose,2,1,9,inanimate,pair,left,background,009,inanimate,left,pair,009,inanimate,right,pair,TRUE,TRUE,FALSE,TRUE,0.6398365595570562
5ec6f596d4642d12c2d64ff9,554,deviant_block,inanimate_002_left.png,inanimate_001_left.png,inanimate_single_left,inanimate_single_left,identity,6,4,15,inanimate,single,left,background,002,inanimate,left,single,001,inanimate,left,single,TRUE,TRUE,TRUE,FALSE,1.0447960935255287
60fd290db87d1ce113c2fb2e,2696,deviant_block,animate_005_right.png,inanimate_006_right.png,animate_single_right,inanimate_single_right,animacy,6,1,6,animate,single,right,background,005,animate,right,single,006,inanimate,right,single,FALSE,TRUE,TRUE,FALSE,3.099903510282209
616b567b3e605b7245a9aead,2257,deviant_block,inanimate_001_left_pair.png,inanimate_011_left_pair.png,inanimate_pair_left,inanimate_pair_left,identity,4,2,6,inanimate,pair,left,background,001,inanimate,left,pair,011,inanimate,left,pair,TRUE,TRUE,TRUE,FALSE,2.551584352291675
5a7659fd8fe2dc00010573be,937,deviant_block,inanimate_009_left_pair.png,inanimate_009_right_pair.png,inanimate_pair_left,inanimate_pair_right,pose,2,2,9,inanimate,pair,left,deviant,009,inanimate,left,pair,009,inanimate,right,pair,TRUE,TRUE,FALSE,TRUE,0.6398365595570562
5ec6f596d4642d12c2d64ff9,618,deviant_block,inanimate_002_left.png,inanimate_001_left.png,inanimate_single_left,inanimate_single_left,identity,6,5,15,inanimate,single,left,background,002,inanimate,left,single,001,inanimate,left,single,TRUE,TRUE,TRUE,FALSE,1.0447960935255287
5ec6f596d4642d12c2d64ff9,629,deviant_block,inanimate_002_left.png,inanimate_001_left.png,inanimate_single_left,inanimate_single_left,identity,6,6,15,inanimate,single,left,deviant,002,inanimate,left,single,001,inanimate,left,single,TRUE,TRUE,TRUE,FALSE,1.0447960935255287
5f8ddea833ed2a158e8a6849,5494,deviant_block,inanimate_009_right_pair.png,inanimate_009_left_pair.png,inanimate_pair_right,inanimate_pair_left,pose,6,3,1,inanimate,pair,right,background,009,inanimate,right,pair,009,inanimate,left,pair,TRUE,TRUE,FALSE,TRUE,0.6398365595570562
60fd290db87d1ce113c2fb2e,1953,deviant_block,animate_005_right.png,inanimate_006_right.png,animate_single_right,inanimate_single_right,animacy,6,2,6,animate,single,right,background,005,animate,right,single,006,inanimate,right,single,FALSE,TRUE,TRUE,FALSE,3.099903510282209
5f5a1dbec9012406a20ea2d7,2533,deviant_block,animate_001_left.png,animate_001_left_pair.png,animate_single_left,animate_pair_left,number,4,1,5,animate,single,left,background,001,animate,left,single,001,animate,left,pair,TRUE,FALSE,TRUE,TRUE,0.9661765003632842
616b567b3e605b7245a9aead,2149,deviant_block,inanimate_001_left_pair.png,inanimate_011_left_pair.png,inanimate_pair_left,inanimate_pair_left,identity,4,3,6,inanimate,pair,left,background,001,inanimate,left,pair,011,inanimate,left,pair,TRUE,TRUE,TRUE,FALSE,2.551584352291675
5f7f6ea18b9c4a117d887a3f,3882,deviant_block,inanimate_006_left_pair.png,inanimate_006_right_pair.png,inanimate_pair_left,inanimate_pair_right,pose,6,1,3,inanimate,pair,left,background,006,inanimate,left,pair,006,inanimate,right,pair,TRUE,TRUE,FALSE,TRUE,0.6488709194820944
5f9b15774711462e44350360,1790,deviant_block,animate_001_right.png,animate_001_left.png,animate_single_right,animate_single_left,pose,2,1,8,animate,single,right,background,001,animate,right,single,001,animate,left,single,TRUE,TRUE,FALSE,TRUE,0.799650315044251
5f64bdfa92434501c26dfca5,2143,deviant_block,inanimate_005_right.png,inanimate_005_left.png,inanimate_single_right,inanimate_single_left,pose,4,1,1,inanimate,single,right,background,005,inanimate,right,single,005,inanimate,left,single,TRUE,TRUE,FALSE,TRUE,0.5767024955149234
5a7659fd8fe2dc00010573be,1541,background_block,animate_010_left.png,,animate_single_left,,background,4,1,10,animate,single,left,background,010,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA,NA
5f9b15774711462e44350360,1290,deviant_block,animate_001_right.png,animate_001_left.png,animate_single_right,animate_single_left,pose,2,2,8,animate,single,right,deviant,001,animate,right,single,001,animate,left,single,TRUE,TRUE,FALSE,TRUE,0.799650315044251
5ec6f596d4642d12c2d64ff9,887,background_block,inanimate_006_right_pair.png,,inanimate_pair_right,,background,2,1,16,inanimate,pair,right,background,006,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA,NA
60fd290db87d1ce113c2fb2e,2061,deviant_block,animate_005_right.png,inanimate_006_right.png,animate_single_right,inanimate_single_right,animacy,6,3,6,animate,single,right,background,005,animate,right,single,006,inanimate,right,single,FALSE,TRUE,TRUE,FALSE,3.099903510282209
616b567b3e605b7245a9aead,1931,deviant_block,inanimate_001_left_pair.png,inanimate_011_left_pair.png,inanimate_pair_left,inanimate_pair_left,identity,4,4,6,inanimate,pair,left,deviant,001,inanimate,left,pair,011,inanimate,left,pair,TRUE,TRUE,TRUE,FALSE,2.551584352291675
5e860198a846e30497df5189,2254,background_block,inanimate_009_left_pair.png,,inanimate_pair_left,,background,6,1,8,inanimate,pair,left,background,009,inanimate,left,pair,NA,animate,right,single,FALSE,FALSE,FALSE,NA,NA
5a7659fd8fe2dc00010573be,933,background_block,animate_010_left.png,,animate_single_left,,background,4,2,10,animate,single,left,background,010,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA,NA
5f64bdfa92434501c26dfca5,1424,deviant_block,inanimate_005_right.png,inanimate_005_left.png,inanimate_single_right,inanimate_single_left,pose,4,2,1,inanimate,single,right,background,005,inanimate,right,single,005,inanimate,left,single,TRUE,TRUE,FALSE,TRUE,0.5767024955149234
61520b079436973e05f72d33,2941,deviant_block,animate_006_right.png,animate_009_right.png,animate_single_right,animate_single_right,identity,4,1,3,animate,single,right,background,006,animate,right,single,009,animate,right,single,TRUE,TRUE,TRUE,FALSE,1.1608736057517712
5ec6f596d4642d12c2d64ff9,591,background_block,inanimate_006_right_pair.png,,inanimate_pair_right,,background,2,2,16,inanimate,pair,right,background,006,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA,NA
5f7f6ea18b9c4a117d887a3f,3131,deviant_block,inanimate_006_left_pair.png,inanimate_006_right_pair.png,inanimate_pair_left,inanimate_pair_right,pose,6,2,3,inanimate,pair,left,background,006,inanimate,left,pair,006,inanimate,right,pair,TRUE,TRUE,FALSE,TRUE,0.6488709194820944
5f5a1dbec9012406a20ea2d7,3435,deviant_block,animate_001_left.png,animate_001_left_pair.png,animate_single_left,animate_pair_left,number,4,2,5,animate,single,left,background,001,animate,left,single,001,animate,left,pair,TRUE,FALSE,TRUE,TRUE,0.9661765003632842
5a7659fd8fe2dc00010573be,1054,background_block,animate_010_left.png,,animate_single_left,,background,4,3,10,animate,single,left,background,010,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA,NA
5e860198a846e30497df5189,1374,background_block,inanimate_009_left_pair.png,,inanimate_pair_left,,background,6,2,8,inanimate,pair,left,background,009,inanimate,left,pair,NA,animate,right,single,FALSE,FALSE,FALSE,NA,NA
5f9b15774711462e44350360,735,background_block,animate_008_right.png,,animate_single_right,,background,6,1,9,animate,single,right,background,008,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA,NA
60fd290db87d1ce113c2fb2e,2199,deviant_block,animate_005_right.png,inanimate_006_right.png,animate_single_right,inanimate_single_right,animacy,6,4,6,animate,single,right,background,005,animate,right,single,006,inanimate,right,single,FALSE,TRUE,TRUE,FALSE,3.099903510282209
5f5a1dbec9012406a20ea2d7,1142,deviant_block,animate_001_left.png,animate_001_left_pair.png,animate_single_left,animate_pair_left,number,4,3,5,animate,single,left,background,001,animate,left,single,001,animate,left,pair,TRUE,FALSE,TRUE,TRUE,0.9661765003632842
5f9b15774711462e44350360,570,background_block,animate_008_right.png,,animate_single_right,,background,6,2,9,animate,single,right,background,008,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA,NA
5a7659fd8fe2dc00010573be,997,background_block,animate_010_left.png,,animate_single_left,,background,4,4,10,animate,single,left,background,010,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA,NA
5f64bdfa92434501c26dfca5,1565,deviant_block,inanimate_005_right.png,inanimate_005_left.png,inanimate_single_right,inanimate_single_left,pose,4,3,1,inanimate,single,right,background,005,inanimate,right,single,005,inanimate,left,single,TRUE,TRUE,FALSE,TRUE,0.5767024955149234
61520b079436973e05f72d33,2908,deviant_block,animate_006_right.png,animate_009_right.png,animate_single_right,animate_single_right,identity,4,2,3,animate,single,right,background,006,animate,right,single,009,animate,right,single,TRUE,TRUE,TRUE,FALSE,1.1608736057517712
5f7f6ea18b9c4a117d887a3f,2690,deviant_block,inanimate_006_left_pair.png,inanimate_006_right_pair.png,inanimate_pair_left,inanimate_pair_right,pose,6,3,3,inanimate,pair,left,background,006,inanimate,left,pair,006,inanimate,right,pair,TRUE,TRUE,FALSE,TRUE,0.6488709194820944
5e860198a846e30497df5189,1567,background_block,inanimate_009_left_pair.png,,inanimate_pair_left,,background,6,3,8,inanimate,pair,left,background,009,inanimate,left,pair,NA,animate,right,single,FALSE,FALSE,FALSE,NA,NA
5f5a1dbec9012406a20ea2d7,1462,deviant_block,animate_001_left.png,animate_001_left_pair.png,animate_single_left,animate_pair_left,number,4,4,5,animate,single,left,deviant,001,animate,left,single,001,animate,left,pair,TRUE,FALSE,TRUE,TRUE,0.9661765003632842
5f9b15774711462e44350360,1069,background_block,animate_008_right.png,,animate_single_right,,background,6,3,9,animate,single,right,background,008,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA,NA
5f64bdfa92434501c26dfca5,1952,deviant_block,inanimate_005_right.png,inanimate_005_left.png,inanimate_single_right,inanimate_single_left,pose,4,4,1,inanimate,single,right,deviant,005,inanimate,right,single,005,inanimate,left,single,TRUE,TRUE,FALSE,TRUE,0.5767024955149234
60fd290db87d1ce113c2fb2e,2548,deviant_block,animate_005_right.png,inanimate_006_right.png,animate_single_right,inanimate_single_right,animacy,6,5,6,animate,single,right,background,005,animate,right,single,006,inanimate,right,single,FALSE,TRUE,TRUE,FALSE,3.099903510282209
5f9b15774711462e44350360,513,background_block,animate_008_right.png,,animate_single_right,,background,6,4,9,animate,single,right,background,008,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA,NA
5e860198a846e30497df5189,1330,background_block,inanimate_009_left_pair.png,,inanimate_pair_left,,background,6,4,8,inanimate,pair,left,background,009,inanimate,left,pair,NA,animate,right,single,FALSE,FALSE,FALSE,NA,NA
5f8ddea833ed2a158e8a6849,8983,deviant_block,inanimate_009_right_pair.png,inanimate_009_left_pair.png,inanimate_pair_right,inanimate_pair_left,pose,6,4,1,inanimate,pair,right,background,009,inanimate,right,pair,009,inanimate,left,pair,TRUE,TRUE,FALSE,TRUE,0.6398365595570562
5f9b15774711462e44350360,623,background_block,animate_008_right.png,,animate_single_right,,background,6,5,9,animate,single,right,background,008,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA,NA
5f7f6ea18b9c4a117d887a3f,2742,deviant_block,inanimate_006_left_pair.png,inanimate_006_right_pair.png,inanimate_pair_left,inanimate_pair_right,pose,6,4,3,inanimate,pair,left,background,006,inanimate,left,pair,006,inanimate,right,pair,TRUE,TRUE,FALSE,TRUE,0.6488709194820944
616b567b3e605b7245a9aead,1441,deviant_block,inanimate_012_right.png,inanimate_012_left.png,inanimate_single_right,inanimate_single_left,pose,6,1,7,inanimate,single,right,background,012,inanimate,right,single,012,inanimate,left,single,TRUE,TRUE,FALSE,TRUE,0.3081606496837004
5a7659fd8fe2dc00010573be,1241,background_block,inanimate_010_left.png,,inanimate_single_left,,background,2,1,11,inanimate,single,left,background,010,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA,NA
5e860198a846e30497df5189,1497,background_block,inanimate_009_left_pair.png,,inanimate_pair_left,,background,6,5,8,inanimate,pair,left,background,009,inanimate,left,pair,NA,animate,right,single,FALSE,FALSE,FALSE,NA,NA
5f9b15774711462e44350360,567,background_block,animate_008_right.png,,animate_single_right,,background,6,6,9,animate,single,right,background,008,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA,NA
60fd290db87d1ce113c2fb2e,3136,deviant_block,animate_005_right.png,inanimate_006_right.png,animate_single_right,inanimate_single_right,animacy,6,6,6,animate,single,right,deviant,005,animate,right,single,006,inanimate,right,single,FALSE,TRUE,TRUE,FALSE,3.099903510282209
5a7659fd8fe2dc00010573be,860,background_block,inanimate_010_left.png,,inanimate_single_left,,background,2,2,11,inanimate,single,left,background,010,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA,NA
616b567b3e605b7245a9aead,2025,deviant_block,inanimate_012_right.png,inanimate_012_left.png,inanimate_single_right,inanimate_single_left,pose,6,2,7,inanimate,single,right,background,012,inanimate,right,single,012,inanimate,left,single,TRUE,TRUE,FALSE,TRUE,0.3081606496837004
5f9b15774711462e44350360,779,background_block,inanimate_003_left.png,,inanimate_single_left,,background,4,1,10,inanimate,single,left,background,003,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA,NA
598c777552127f0001319646,14383,deviant_block,animate_005_left_pair.png,inanimate_011_left_pair.png,animate_pair_left,inanimate_pair_left,animacy,6,1,3,animate,pair,left,background,005,animate,left,pair,011,inanimate,left,pair,FALSE,TRUE,TRUE,FALSE,4.241802836476333
5e860198a846e30497df5189,2413,background_block,inanimate_009_left_pair.png,,inanimate_pair_left,,background,6,6,8,inanimate,pair,left,background,009,inanimate,left,pair,NA,animate,right,single,FALSE,FALSE,FALSE,NA,NA
5f7f6ea18b9c4a117d887a3f,3161,deviant_block,inanimate_006_left_pair.png,inanimate_006_right_pair.png,inanimate_pair_left,inanimate_pair_right,pose,6,5,3,inanimate,pair,left,background,006,inanimate,left,pair,006,inanimate,right,pair,TRUE,TRUE,FALSE,TRUE,0.6488709194820944
61520b079436973e05f72d33,7137,deviant_block,animate_006_right.png,animate_009_right.png,animate_single_right,animate_single_right,identity,4,3,3,animate,single,right,background,006,animate,right,single,009,animate,right,single,TRUE,TRUE,TRUE,FALSE,1.1608736057517712
5f9b15774711462e44350360,798,background_block,inanimate_003_left.png,,inanimate_single_left,,background,4,2,10,inanimate,single,left,background,003,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA,NA
5f5a1dbec9012406a20ea2d7,2289,background_block,animate_005_right_pair.png,,animate_pair_right,,background,4,1,6,animate,pair,right,background,005,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA,NA
616b567b3e605b7245a9aead,1616,deviant_block,inanimate_012_right.png,inanimate_012_left.png,inanimate_single_right,inanimate_single_left,pose,6,3,7,inanimate,single,right,background,012,inanimate,right,single,012,inanimate,left,single,TRUE,TRUE,FALSE,TRUE,0.3081606496837004
5f64bdfa92434501c26dfca5,1723,background_block,inanimate_008_right_pair.png,,inanimate_pair_right,,background,6,1,2,inanimate,pair,right,background,008,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA,NA
5f9b15774711462e44350360,675,background_block,inanimate_003_left.png,,inanimate_single_left,,background,4,3,10,inanimate,single,left,background,003,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA,NA
5f5a1dbec9012406a20ea2d7,621,background_block,animate_005_right_pair.png,,animate_pair_right,,background,4,2,6,animate,pair,right,background,005,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA,NA
